UT C-Scan Data 
 Operator:   
 Date:  01/01/07 01:12:49 
 Job Name:  UTwin 
 Part Name:  Part 
 Comment:   
 Material Name:  Water 
 Longitudinal Velocity(mm/us):  0.059 
 A/D Delay(us):  13.000 
 A/D Width(us):  14.000 
 A/D Gain(dB):   14.0 
 A/D Offset(mV): 0.994 
 A/D Rate(MHz):  50.0 
 A/D Average:    3 
 A/D Trig Source: 0 
 A/D Filter Mode: Filter Off 
 A/D LP Filter(MHz):  15.0 
 A/D HP Filter(MHz):  2.0 
 A/D DAC: DAC ON 
 A/D AGC: AGC OFF 
 P/R Voltage(v):  150.0 
 P/R Damp(ohms):  -1.0 
 P/R Energy(pf):  -1.0 
 P/R frequency(MHz):  25.0 
 P/R Gain(dB):  33.0 
 P/R Filter Mode:  Off 
 P/R LP Filter(MHz):  -1.0 
 P/R HP Filter(MHz):  -1.0 
 Wave mode:  Longitudinal wave 
 Angle:  0.00 
 Center Frequency: 5.000 
 diameter: 12.700 
 Probe:   
_____________Réglages C-Scan __________________________ 
Unité de distance: mm 
Axe de balayage: 0 
Longueur de balayage: 12017.400 
Résolution de balayage: 0.150 
Axe d'index: 1 
Longueur d'index: 75.000 
Résolution d'index: 5.000 
____________Réglages des paramètres en sortie___________________ 
Données voie: 1 
Données porte: 2 
Paramètre en sortie:AMP(%)  
 ______Données en sortie (col: axe balay., ligne: axe incrém.)______,,,,,,,
X/Y,0,5,10,15,20,25,30,35
-4589.3999,100,100,100,100,100,100,100,100
-4589.2495,100,100,100,100,100,100,100,100
-4589.0996,100,100,100,100,100,100,100,100
-4588.9497,100,100,100,100,100,100,100,100
-4588.7998,100,100,100,100,100,100,100,100
-4588.6499,100,100,100,100,100,100,100,100
-4588.4995,100,100,100,100,100,100,100,100
-4588.3496,100,100,100,100,100,100,100,100
-4588.1997,100,100,100,100,100,100,100,100
-4588.0498,100,100,100,100,100,100,100,100
-4587.8999,100,100,100,100,100,100,100,100
-4587.7495,100,100,100,100,100,100,100,100
-4587.5996,100,100,100,100,100,100,100,100
-4587.4497,100,100,100,100,100,100,100,100
-4587.2998,100,100,100,100,100,100,100,100
-4587.1499,100,100,100,100,100,100,100,100
-4586.9995,100,100,100,100,100,100,100,100
-4586.8496,100,100,100,100,100,100,100,100
-4586.6997,100,100,100,100,100,100,100,100
-4586.5498,100,100,100,100,100,100,100,100
-4586.3999,100,100,100,100,100,100,100,100
-4586.2495,100,100,100,100,100,100,100,100
-4586.0996,100,100,100,100,100,100,100,100
-4585.9497,100,100,100,100,100,100,100,100
-4585.7998,100,100,100,100,100,100,100,100
-4585.6499,100,100,98.4856,100,100,100,100,100
-4585.4995,100,100,97.362,100,100,100,100,100
-4585.3496,100,100,94.0889,100,100,100,100,100
-4585.1997,100,100,91.5975,100,100,100,100,100
-4585.0498,100,100,89.0083,100,100,100,100,100
-4584.8999,100,100,89.7899,100,100,100,100,100
-4584.7495,100,100,87.7382,100,100,100,100,100
-4584.5996,100,100,91.3044,100,100,100,100,100
-4584.4497,100,100,91.2066,100,100,100,100,100
-4584.2998,100,100,89.448,100,100,100,100,100
-4584.1499,100,100,88.0801,100,100,100,100,100
-4583.9995,100,100,88.4709,100,100,100,100,100
-4583.8496,100,100,93.2584,100,100,100,100,100
-4583.6997,100,100,89.6434,100,100,100,100,100
-4583.5498,100,100,96.2384,100,100,100,100,100
-4583.3999,100,100,95.7987,100,100,100,100,100
-4583.2495,100,100,96.8735,100,100,100,100,100
-4583.0996,100,100,95.5545,100,100,100,100,100
-4582.9497,100,100,98.2902,100,100,100,100,100
-4582.7998,100,100,93.1119,100,100,100,100,100
-4582.6499,99.8534,100,99.4138,100,100,100,100,100
-4582.4995,100,100,92.1837,100,100,100,100,100
-4582.3496,100,100,96.2872,100,100,100,100,100
-4582.1997,100,100,96.1895,100,100,100,100,100
-4582.0498,100,100,98.2413,100,100,100,100,100
-4581.8999,100,100,100,100,100,100,100,100
-4581.7495,100,100,100,100,100,100,100,100
-4581.5996,100,100,100,100,100,100,100,100
-4581.4497,100,100,100,100,100,100,100,100
-4581.2998,100,100,100,100,100,100,100,100
-4581.1499,100,100,100,100,100,100,100,100
-4580.9995,100,100,100,100,100,100,100,100
-4580.8496,100,100,100,100,100,100,100,100
-4580.6997,100,100,100,100,100,100,100,100
-4580.5498,100,100,100,100,100,100,100,100
-4580.3999,100,100,100,100,100,100,100,100
-4580.2495,100,100,100,100,100,100,100,100
-4580.0996,100,100,100,100,100,100,100,100
-4579.9497,100,100,100,100,100,100,92.6722,100
-4579.7998,100,100,100,100,100,100,85.3933,100
-4579.6499,100,100,100,100,100,100,76.2091,100
-4579.4995,100,100,100,100,100,100,68.4416,100
-4579.3496,100,100,100,100,100,100,63.2145,100
-4579.1997,100,100,100,100,100,100,61.1138,100
-4579.0498,100,100,100,100,100,100,57.6453,100
-4578.8999,100,100,100,100,100,100,56.9614,100
-4578.7495,100,100,100,100,100,100,57.2057,100
-4578.5996,100,100,100,100,100,100,57.6942,100
-4578.4497,100,100,100,100,100,100,54.9585,100
-4578.2998,100,100,100,100,100,100,56.2286,100
-4578.1499,100,100,100,100,100,100,56.2286,100
-4577.9995,100,100,100,100,100,100,54.8608,100
-4577.8496,100,100,100,100,100,100,54.9585,100
-4577.6997,100,100,100,100,100,100,55.7401,100
-4577.5498,100,100,100,100,100,100,54.8608,100
-4577.3999,100,100,100,100,94.5286,100,54.9096,100
-4577.2495,100,100,100,100,86.81,100,54.2257,100
-4577.0996,100,100,100,100,78.3586,100,50.4152,100
-4576.9497,100,100,100,100,75.916,100,50.5618,100
-4576.7998,100,100,100,100,68.1974,100,50.6595,100
-4576.6499,100,100,100,100,60.1856,100,51.5877,100
-4576.4995,100,100,100,100,60.7719,100,51.0503,100
-4576.3496,100,100,100,100,51.7831,100,53.1021,100
-4576.1997,100,100,100,100,55.9844,100,56.0332,100
-4576.0498,100,100,100,100,55.1539,100,60.8696,100
-4575.8999,100,100,100,100,57.6453,100,64.8266,100
-4575.7495,100,100,100,100,59.9902,100,76.2091,100
-4575.5996,100,100,100,100,65.7059,100,83.2438,100
-4575.4497,100,100,100,100,66.341,100,92.9165,100
-4575.2998,100,100,100,100,70.8842,100,99.5603,100
-4575.1499,100,100,100,100,75.5252,100,100,100
-4574.9995,100,100,100,100,86.5657,100,100,100
-4574.8496,100,100,100,100,94.0889,100,100,100
-4574.6997,100,100,100,100,98.7299,100,100,100
-4574.5498,100,100,100,100,100,100,100,100
-4574.3999,100,100,100,100,100,100,100,100
-4574.2495,100,100,100,100,100,100,100,100
-4574.0996,100,100,100,100,100,100,100,100
-4573.9497,100,100,100,100,100,100,100,100
-4573.7998,100,100,100,100,100,100,100,100
-4573.6499,100,100,100,100,100,100,100,100
-4573.4995,100,100,100,100,100,100,100,100
-4573.3496,100,100,100,100,100,100,100,100
-4573.1997,100,100,100,100,100,100,100,100
-4573.0498,100,100,100,100,100,100,100,100
-4572.8999,100,100,100,100,100,100,100,100
-4572.7495,100,100,100,100,100,100,100,100
-4572.5996,100,100,100,100,100,100,100,100
-4572.4497,100,100,100,100,100,100,100,100
-4572.2998,100,100,100,100,100,100,100,100
-4572.1499,100,100,100,100,100,100,100,100
-4571.9995,100,100,100,100,100,100,100,100
-4571.8496,100,100,100,100,100,100,100,100
-4571.6997,100,100,100,100,100,100,100,100
-4571.5498,100,100,100,100,100,100,100,100
-4571.3999,100,100,100,100,100,100,100,100
-4571.2495,100,100,100,100,100,100,100,100
-4571.0996,100,100,100,100,100,100,100,100
-4570.9497,100,100,100,100,100,100,100,100
-4570.7998,100,100,100,100,100,100,100,100
-4570.6499,100,100,100,100,100,100,100,100
-4570.4995,100,100,100,100,100,100,100,100
-4570.3496,100,100,100,100,100,100,100,100
-4570.1997,100,100,100,100,100,100,100,100
-4570.0498,100,100,100,100,100,100,100,100
-4569.8999,100,100,100,100,100,100,100,100
-4569.7495,100,100,100,100,100,100,100,100
-4569.5996,100,100,100,100,100,100,100,100
-4569.4497,100,100,100,100,100,100,100,100
-4569.2998,100,100,100,100,100,100,100,100
-4569.1499,100,100,100,100,100,100,100,100
-4568.9995,100,100,100,100,100,100,100,97.704
-4568.8496,100,100,100,100,100,100,100,91.9883
-4568.6997,100,100,100,100,100,100,100,88.9106
-4568.5498,100,100,100,100,100,100,100,83.83
-4568.3999,100,100,100,100,100,100,100,84.7093
-4568.2495,100,100,100,100,100,100,100,81.2408
-4568.0996,100,100,100,100,100,100,100,81.3385
-4567.9497,100,100,100,100,100,100,100,85.5398
-4567.7998,100,100,100,100,100,100,100,93.8935
-4567.6499,100,100,100,100,100,100,100,98.4367
-4567.4995,100,100,100,100,100,99.8046,100,100
-4567.3496,100,100,100,100,100,96.8735,100,100
-4567.1997,100,100,100,100,100,95.9453,100,100
-4567.0498,100,100,100,100,100,94.7728,100,100
-4566.8999,100,100,100,100,100,93.6492,100,100
-4566.7495,100,100,100,100,100,95.4568,100,100
-4566.5996,100,100,100,100,100,99.5603,100,100
-4566.4497,100,100,100,100,100,99.5115,100,100
-4566.2998,100,100,100,100,100,99.8534,100,100
-4566.1499,100,100,100,100,100,100,100,100
-4565.9995,100,100,100,100,100,100,100,100
-4565.8496,100,100,100,100,100,100,100,100
-4565.6997,100,100,100,100,100,100,100,100
-4565.5498,100,100,100,100,100,100,100,100
-4565.3999,100,100,100,100,100,100,100,100
-4565.2495,100,100,100,100,100,100,100,100
-4565.0996,100,100,100,100,100,100,100,100
-4564.9497,100,100,100,100,100,100,100,100
-4564.7998,100,100,100,100,100,100,100,100
-4564.6499,100,100,100,100,100,100,100,100
-4564.4995,100,100,100,100,100,100,100,100
-4564.3496,100,100,100,100,100,100,100,100
-4564.1997,100,100,100,100,100,100,100,100
-4564.0498,100,100,100,100,100,100,100,100
-4563.8999,100,100,100,100,100,100,100,100
-4563.7495,100,100,100,100,100,100,100,100
-4563.5996,100,100,100,100,100,100,100,100
-4563.4497,100,100,100,100,100,100,100,100
-4563.2998,100,100,100,100,100,100,100,100
-4563.1499,100,100,100,100,100,100,100,100
-4562.9995,100,100,100,100,100,100,100,100
-4562.8496,100,100,100,100,100,100,100,100
-4562.6997,100,100,100,100,100,100,100,100
-4562.5498,100,100,100,100,100,100,100,100
-4562.3999,100,100,100,100,100,100,100,100
-4562.2495,100,100,100,100,100,100,100,100
-4562.0996,100,100,100,100,100,100,100,100
-4561.9497,100,100,100,100,100,100,100,100
-4561.7998,100,100,100,100,100,100,100,100
-4561.6499,100,100,100,100,100,100,100,100
-4561.4995,100,100,100,100,100,100,100,100
-4561.3496,100,100,100,100,98.5833,100,100,100
-4561.1997,100,100,100,100,97.4597,100,100,100
-4561.0498,100,100,100,100,93.6492,100,100,100
-4560.8999,100,100,100,100,95.0659,100,100,100
-4560.7495,100,100,100,100,92.5257,100,100,100
-4560.5996,100,100,100,100,93.1607,100,100,100
-4560.4497,100,100,100,100,89.7411,100,100,100
-4560.2998,100,100,100,100,96.1407,100,100,100
-4560.1499,100,100,100,100,96.1407,100,100,100
-4559.9995,100,100,100,100,100,100,100,100
-4559.8496,100,100,100,100,99.3649,100,100,100
-4559.6997,100,100,100,100,100,100,100,100
-4559.5498,100,100,100,100,100,100,100,100
-4559.3999,100,100,100,100,100,100,100,100
-4559.2495,100,100,100,100,100,100,100,100
-4559.0996,100,100,100,100,100,100,100,100
-4558.9497,100,100,100,100,100,100,100,100
-4558.7998,100,100,100,100,100,100,100,100
-4558.6499,99.9023,100,100,100,100,100,100,100
-4558.4995,96.3361,100,100,100,100,100,100,100
-4558.3496,95.8964,100,100,100,100,100,100,100
-4558.1997,95.7499,100,100,100,100,100,100,100
-4558.0498,94.7728,100,100,100,100,100,100,100
-4557.8999,97.1666,100,100,100,100,100,100,100
-4557.7495,100,100,100,100,100,100,100,100
-4557.5996,100,100,100,100,100,100,100,100
-4557.4497,100,100,100,100,100,100,100,100
-4557.2998,100,100,100,100,100,100,100,100
-4557.1499,100,100,100,100,100,100,100,100
-4556.9995,100,100,100,100,100,100,100,100
-4556.8496,100,100,100,100,100,100,100,100
-4556.6997,100,100,100,100,100,100,100,100
-4556.5498,100,100,100,100,100,100,100,100
-4556.3999,100,100,100,100,100,100,100,100
-4556.2495,100,100,100,100,100,100,100,100
-4556.0996,100,100,100,100,100,100,100,100
-4555.9497,100,100,100,100,100,100,100,100
-4555.7998,100,100,100,100,100,100,100,100
-4555.6499,100,100,100,100,100,100,100,100
-4555.4995,100,100,100,100,100,100,100,100
-4555.3496,100,100,100,100,100,100,100,100
-4555.1997,100,100,100,100,100,100,100,100
-4555.0498,100,100,100,100,100,100,100,100
-4554.8999,100,100,100,100,100,100,99.8046,100
-4554.7495,100,100,100,100,100,100,99.5603,100
-4554.5996,100,100,100,100,100,100,100,100
-4554.4497,100,100,100,100,100,100,97.704,99.7557
-4554.2998,100,100,100,100,100,100,98.5344,91.8417
-4554.1499,100,100,100,100,100,99.9511,95.2125,79.531
-4553.9995,100,100,100,100,100,99.1695,96.385,75.4763
-4553.8496,100,100,100,100,100,98.2902,95.3591,66.8295
-4553.6997,100,100,100,100,100,96.4338,99.2672,60.381
-4553.5498,100,100,100,100,100,96.3361,98.7787,53.1021
-4553.3999,100,100,100,100,100,98.3879,100,47.6307
-4553.2495,100,100,100,100,100,100,100,43.6248
-4553.0996,100,100,100,100,100,100,100,38.6419
-4552.9497,100,100,100,100,100,100,100,42.7455
-4552.7998,100,100,100,100,100,100,100,43.576
-4552.6499,100,100,100,100,100,100,100,51.49
-4552.4995,100,100,100,100,100,100,100,46.7025
-4552.3496,100,100,100,100,100,100,100,54.0303
-4552.1997,100,100,100,100,100,100,100,60.1856
-4552.0498,100,100,100,100,100,100,100,71.2262
-4551.8999,100,100,100,100,100,100,100,79.6287
-4551.7495,100,100,100,100,100,100,100,82.9018
-4551.5996,100,100,100,100,100,100,100,95.8964
-4551.4497,100,100,100,100,100,100,100,100
-4551.2998,100,100,100,100,100,100,100,100
-4551.1499,100,100,100,100,100,100,100,100
-4550.9995,100,100,100,100,100,100,100,100
-4550.8496,100,100,100,100,100,100,100,100
-4550.6997,100,100,100,100,100,100,100,100
-4550.5498,100,100,100,100,100,100,100,100
-4550.3999,100,100,100,100,100,100,100,100
-4550.2495,100,100,100,100,100,100,100,100
-4550.0996,100,100,100,100,100,100,100,100
-4549.9497,100,100,100,100,100,100,100,100
-4549.7998,100,100,100,100,100,100,100,100
-4549.6499,100,100,100,100,100,100,100,100
-4549.4995,100,100,100,100,100,100,100,100
-4549.3496,100,100,100,100,100,100,100,100
-4549.1997,100,100,100,100,100,100,100,100
-4549.0498,100,100,100,100,100,100,100,100
-4548.8999,100,100,100,100,100,100,100,100
-4548.7495,100,100,100,100,100,100,99.8046,100
-4548.5996,100,100,100,100,100,100,96.6781,100
-4548.4497,100,100,100,100,100,100,94.724,100
-4548.2998,100,100,100,100,100,100,95.9453,100
-4548.1499,100,100,100,100,100,100,94.3332,100
-4547.9995,100,100,100,100,100,100,98.9741,100
-4547.8496,100,100,100,100,100,100,99.7557,100
-4547.6997,100,100,100,100,100,100,100,100
-4547.5498,100,100,100,100,100,100,100,100
-4547.3999,100,100,100,100,100,100,100,100
-4547.2495,100,100,100,100,100,100,100,100
-4547.0996,100,100,100,100,100,100,100,100
-4546.9497,100,100,100,100,100,100,100,100
-4546.7998,100,100,100,100,100,100,100,100
-4546.6499,100,100,100,100,100,100,100,100
-4546.4995,100,100,100,100,100,100,100,100
-4546.3496,100,100,100,100,99.8534,100,100,100
-4546.1997,100,100,100,100,100,100,100,100
-4546.0498,100,100,100,100,100,100,100,100
-4545.8999,100,100,100,100,100,100,100,100
-4545.7495,100,100,100,100,100,100,100,100
-4545.5996,100,100,100,100,100,100,100,100
-4545.4497,100,100,100,100,100,100,100,100
-4545.2998,100,100,100,100,100,100,100,100
-4545.1499,100,100,100,100,100,100,100,100
-4544.9995,100,100,100,100,100,100,100,100
-4544.8496,100,100,100,100,100,100,100,100
-4544.6997,100,100,100,100,100,100,100,100
-4544.5498,100,100,100,100,100,100,100,100
-4544.3999,100,100,100,100,100,100,100,100
-4544.2495,100,100,100,100,100,100,100,100
-4544.0996,100,100,100,100,100,100,100,100
-4543.9497,100,100,100,100,100,100,100,100
-4543.7998,100,100,100,100,100,100,100,100
-4543.6499,100,100,100,100,100,100,100,100
-4543.4995,100,100,100,100,100,100,100,100
-4543.3496,100,100,100,100,100,100,100,100
-4543.1997,100,100,100,100,100,100,100,100
-4543.0498,100,100,100,100,100,100,100,100
-4542.8999,100,100,100,100,100,100,100,100
-4542.7495,100,100,100,100,100,100,100,100
-4542.5996,100,100,100,100,100,100,100,100
-4542.4497,100,100,100,100,100,100,100,100
-4542.2998,100,100,100,100,100,100,100,100
-4542.1499,100,100,100,100,100,100,100,100
-4541.9995,100,100,100,100,100,100,100,100
-4541.8496,100,100,100,100,100,100,100,100
-4541.6997,100,100,100,100,100,100,100,100
-4541.5498,100,100,100,100,100,100,100,100
-4541.3999,100,100,100,100,100,100,100,100
-4541.2495,100,100,100,100,100,100,100,100
-4541.0996,99.9511,100,100,100,100,100,100,100
-4540.9497,89.2037,100,100,100,100,100,100,100
-4540.7998,85.7352,100,100,100,100,100,100,100
-4540.6499,78.7494,100,100,100,100,100,100,100
-4540.4995,68.637,100,100,100,100,100,100,100
-4540.3496,62.8725,100,100,100,100,100,100,100
-4540.1997,63.1168,100,100,100,100,100,100,100
-4540.0498,62.1397,100,100,100,100,100,100,100
-4539.8999,64.0449,100,100,100,100,100,100,100
-4539.7495,66.7807,100,100,100,100,100,100,100
-4539.5996,70.9331,100,100,100,100,100,100,100
-4539.4497,80.4104,100,100,100,100,100,100,100
-4539.2998,87.787,100,100,100,100,100,100,100
-4539.1499,94.0889,100,100,100,100,100,100,100
-4538.9995,100,100,100,100,100,100,100,100
-4538.8496,100,100,100,100,100,100,100,100
-4538.6997,100,100,100,100,100,100,100,100
-4538.5498,100,100,100,100,100,100,100,100
-4538.3999,100,100,100,100,100,100,100,100
-4538.2495,100,100,100,100,100,100,100,100
-4538.0996,100,100,100,100,100,100,100,100
-4537.9497,100,100,100,100,100,100,100,100
-4537.7998,100,100,100,100,100,100,100,100
-4537.6499,100,100,100,100,100,100,100,100
-4537.4995,100,100,100,100,100,100,100,100
-4537.3496,100,100,100,100,100,100,100,100
-4537.1997,100,100,100,100,100,100,100,100
-4537.0498,100,100,100,100,100,100,100,100
-4536.8999,100,100,100,100,100,100,100,100
-4536.7495,100,100,100,100,100,100,100,100
-4536.5996,100,100,100,100,100,100,100,100
-4536.4497,100,100,100,100,100,100,100,100
-4536.2998,100,100,100,100,100,100,100,100
-4536.1499,100,100,100,100,100,100,100,100
-4535.9995,100,100,100,100,100,100,100,100
-4535.8496,100,100,100,100,100,100,100,100
-4535.6997,100,100,100,100,100,100,100,100
-4535.5498,100,100,100,100,100,100,100,100
-4535.3999,100,100,100,100,100,100,100,100
-4535.2495,100,100,100,100,100,100,100,100
-4535.0996,100,100,100,100,100,100,100,100
-4534.9497,100,100,100,100,100,100,100,100
-4534.7998,100,100,100,100,100,100,100,100
-4534.6499,100,100,100,100,100,100,100,100
-4534.4995,100,100,100,100,100,100,100,100
-4534.3496,100,100,100,100,100,100,100,100
-4534.1997,100,100,100,100,100,100,100,100
-4534.0498,100,100,100,100,100,100,100,100
-4533.8999,100,100,100,100,100,100,100,100
-4533.7495,100,100,100,100,100,100,100,100
-4533.5996,100,100,100,100,100,100,100,100
-4533.4497,100,100,100,100,100,100,100,100
-4533.2998,100,100,100,100,100,100,100,100
-4533.1499,100,100,100,100,100,100,100,100
-4532.9995,100,100,100,100,100,100,100,100
-4532.8496,100,100,100,100,100,100,100,100
-4532.6997,100,100,100,100,100,100,100,100
-4532.5498,100,100,100,100,100,100,100,100
-4532.3999,100,100,100,100,100,100,100,100
-4532.2495,100,100,100,100,100,100,100,100
-4532.0996,100,100,100,100,100,100,100,100
-4531.9497,100,100,100,100,100,100,100,100
-4531.7998,100,100,100,100,100,100,100,100
-4531.6499,100,100,100,100,100,100,100,100
-4531.4995,100,100,100,100,100,100,100,100
-4531.3496,100,100,100,100,100,100,100,100
-4531.1997,100,100,100,100,100,100,100,100
-4531.0498,100,100,100,100,100,100,100,100
-4530.8999,100,100,100,100,100,100,100,100
-4530.7495,100,100,100,100,100,100,100,100
-4530.5996,100,100,100,100,100,100,100,100
-4530.4497,100,100,100,100,100,100,100,100
-4530.2998,100,100,100,100,100,100,100,100
-4530.1499,100,100,100,100,100,100,100,100
-4529.9995,100,100,100,100,100,100,100,100
-4529.8496,100,100,100,100,100,100,100,100
-4529.6997,100,100,100,100,100,100,100,100
-4529.5498,100,100,100,100,100,100,100,100
-4529.3999,100,100,100,100,100,100,100,100
-4529.2495,100,100,100,100,100,100,100,100
-4529.0996,100,100,100,100,100,100,100,100
-4528.9497,100,100,100,100,100,100,100,100
-4528.7998,100,100,100,100,100,100,100,100
-4528.6499,100,100,100,100,100,100,100,100
-4528.4995,100,100,100,100,100,100,100,100
-4528.3496,100,100,100,100,100,100,100,100
-4528.1997,100,100,100,100,100,100,100,100
-4528.0498,100,100,100,100,100,100,100,100
-4527.8999,100,100,100,100,100,100,100,100
-4527.7495,100,100,100,100,100,100,100,100
-4527.5996,100,100,100,100,100,100,100,100
-4527.4497,100,100,100,100,100,100,100,100
-4527.2998,100,100,100,100,100,100,100,100
-4527.1499,100,100,100,100,100,100,100,100
-4526.9995,100,100,100,100,100,100,100,100
-4526.8496,100,100,100,100,100,100,100,100
-4526.6997,100,100,100,100,100,100,100,100
-4526.5498,100,100,100,100,100,100,100,100
-4526.3999,100,100,100,100,100,100,100,100
-4526.2495,100,100,100,100,100,100,100,100
-4526.0996,100,100,100,100,100,100,100,100
-4525.9497,100,100,100,100,100,100,100,100
-4525.7998,100,100,100,100,100,100,100,100
-4525.6499,100,100,100,100,100,100,100,100
-4525.4995,100,100,100,100,100,100,100,100
-4525.3496,100,100,100,100,100,100,100,100
-4525.1997,100,100,100,100,100,100,100,100
-4525.0498,100,100,100,100,100,100,100,100
-4524.8999,100,100,100,100,100,100,100,100
-4524.7495,100,100,100,100,100,100,100,100
-4524.5996,100,100,100,100,100,100,100,100
-4524.4497,100,100,100,100,100,100,100,100
-4524.2998,100,100,100,100,100,100,100,100
-4524.1499,100,100,100,100,100,100,100,100
-4523.9995,100,100,100,100,100,100,100,100
-4523.8496,100,100,100,100,100,100,100,100
-4523.6997,100,100,100,100,100,100,100,100
-4523.5498,100,100,100,100,100,100,100,100
-4523.3999,100,100,100,100,100,100,100,100
-4523.2495,100,100,100,100,100,100,100,100
-4523.0996,100,100,100,100,100,100,100,100
-4522.9497,100,100,100,100,100,100,100,100
-4522.7998,100,100,100,100,100,100,100,100
-4522.6499,100,100,100,100,100,100,100,100
-4522.4995,100,100,100,100,100,100,100,100
-4522.3496,100,100,100,100,100,100,100,100
-4522.1997,100,100,100,100,100,100,100,100
-4522.0498,100,100,100,100,100,100,100,100
-4521.8999,100,100,100,100,100,100,100,100
-4521.7495,100,100,100,100,100,100,100,100
-4521.5996,100,100,100,100,100,100,100,100
-4521.4497,100,100,100,100,100,100,100,100
-4521.2998,100,100,100,100,100,100,100,100
-4521.1499,100,100,100,100,100,100,100,100
-4520.9995,100,100,100,100,100,100,100,100
-4520.8496,100,100,100,100,100,100,100,100
-4520.6997,100,100,100,100,100,100,100,100
-4520.5498,100,100,100,100,100,100,100,100
-4520.3999,100,100,100,100,100,100,100,100
-4520.2495,100,100,100,100,100,100,100,100
-4520.0996,100,100,100,100,100,100,100,100
-4519.9497,100,100,100,100,100,100,100,100
-4519.7998,100,100,100,100,100,100,100,100
-4519.6499,100,100,100,100,100,100,100,100
-4519.4995,100,100,100,100,100,100,100,100
-4519.3496,100,100,100,100,100,100,100,100
-4519.1997,100,100,100,100,100,100,100,100
-4519.0498,100,100,100,100,100,100,100,100
-4518.8999,100,100,100,100,100,100,100,100
-4518.7495,100,100,100,100,100,100,100,100
-4518.5996,100,100,100,100,100,100,100,100
-4518.4497,100,100,100,100,100,100,100,100
-4518.2998,100,100,100,100,100,100,100,100
-4518.1499,100,100,100,100,100,100,100,100
-4517.9995,100,100,100,100,100,100,100,100
-4517.8496,100,100,100,100,100,100,100,100
-4517.6997,100,100,100,100,100,100,100,100
-4517.5498,100,100,100,100,100,100,100,100
-4517.3999,100,100,100,100,100,100,100,100
-4517.2495,100,100,100,100,100,100,100,100
-4517.0996,100,100,100,100,100,100,100,100
-4516.9497,100,100,100,100,100,100,100,100
-4516.7998,100,100,100,100,100,100,100,100
-4516.6499,100,100,100,100,100,100,100,100
-4516.4995,100,100,100,100,100,100,100,100
-4516.3496,100,100,100,100,100,100,100,100
-4516.1997,100,100,100,100,100,100,100,100
-4516.0498,100,100,100,100,100,100,100,100
-4515.8999,100,100,100,100,100,100,100,100
-4515.7495,100,100,100,100,100,100,100,100
-4515.5996,100,100,100,100,100,100,100,100
-4515.4497,100,100,100,100,100,100,100,100
-4515.2998,100,100,100,100,100,100,100,100
-4515.1499,100,100,100,100,100,100,100,100
-4514.9995,100,100,100,100,100,100,100,100
-4514.8496,100,100,100,100,100,100,100,100
-4514.6997,100,100,100,100,100,100,100,100
-4514.5498,100,100,100,100,100,100,100,100
-4514.3999,100,100,100,100,100,100,100,100
-4514.2495,100,100,100,100,100,100,100,100
-4514.0996,100,100,100,100,100,100,100,100
-4513.9497,100,100,100,100,100,100,100,100
-4513.7998,100,100,100,100,100,100,100,100
-4513.6499,100,100,100,100,100,100,100,100
-4513.4995,100,100,100,100,100,100,100,100
-4513.3496,100,100,100,100,100,100,100,100
-4513.1997,100,100,100,100,100,100,100,100
-4513.0498,99.023,100,100,100,100,100,100,100
-4512.8999,94.0401,100,100,100,100,100,100,100
-4512.7495,88.5686,100,100,100,100,100,100,100
-4512.5996,78.8959,100,100,100,100,100,100,100
-4512.4497,73.6688,100,100,100,100,100,100,100
-4512.2998,65.022,100,100,100,100,100,100,100
-4512.1499,58.5735,100,100,100,100,100,100,100
-4511.9995,57.8407,100,100,100,100,100,100,100
-4511.8496,58.6224,100,100,100,100,100,100,100
-4511.6997,60.4299,100,100,100,100,100,100,100
-4511.5498,62.0909,99.2672,100,100,100,100,100,100
-4511.3999,63.6541,96.2384,100,100,100,100,100,100
-4511.2495,60.4787,86.81,100,100,100,100,100,100
-4511.0996,59.1597,85.2467,100,100,100,100,99.3649,100
-4510.9497,57.4988,78.4563,100,100,100,100,100,100
-4510.7998,57.743,77.3327,100,100,100,100,97.362,100
-4510.6499,56.766,73.278,100,100,100,100,100,100
-4510.4995,55.3493,69.4187,100,100,100,100,100,100
-4510.3496,54.5188,64.8754,100,100,100,100,100,100
-4510.1997,54.2257,63.7518,100,100,100,100,100,100
-4510.0498,53.1998,60.1856,100,100,100,100,100,100
-4509.8999,53.786,60.1368,100,100,100,100,100,100
-4509.7495,52.6136,59.746,100,100,100,100,100,100
-4509.5996,54.9096,60.723,100,100,100,100,100,100
-4509.4497,57.6942,62.8236,100,100,100,100,100,100
-4509.2998,63.9472,67.8554,100,100,100,100,100,100
-4509.1499,67.5134,71.959,100,100,100,100,100,100
-4508.9995,70.7865,80.85,100,100,100,100,100,100
-4508.8496,74.8412,86.7611,100,100,100,99.658,100,100
-4508.6997,75.3786,99.1207,100,100,100,98.0948,100,100
-4508.5498,80.8989,100,100,100,100,97.1177,100,100
-4508.3999,90.3273,100,100,100,100,97.2154,100,100
-4508.2495,92.3791,100,100,100,100,95.1148,100,100
-4508.0996,96.4338,100,100,100,100,89.7411,100,100
-4507.9497,99.5115,100,100,100,100,85.9795,100,100
-4507.7998,100,100,100,100,100,83.3415,100,100
-4507.6499,100,100,100,100,100,78.8471,100,100
-4507.4995,100,100,100,100,100,73.7665,100,100
